MMSI,TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ
351047000, 2020 Aug 29 06:12:41 UTC, 39.975148, -45.296183, 9, 256, 0, 
351047000, 2020 Aug 29 05:33:01 UTC, 39.990727, -45.169662, 9.3, 259, 0, 
351047000, 2020 Aug 29 04:22:53 UTC, 40.012707, -44.934593, 9.5, 258, 0, 
351047000, 2020 Aug 29 03:08:02 UTC, 40.047345, -44.691657, 8.8, 250, 0, 
351047000, 2020 Aug 29 02:40:21 UTC, 40.058975, -44.605225, 8.7, 250, 0, 
351047000, 2020 Aug 29 01:29:22 UTC, 40.090242, -44.375458, 9.5, 253, 0, 
351047000, 2020 Aug 29 00:45:52 UTC, 40.104333, -44.226008, 9.7, 255, 0, 
351047000, 2020 Aug 28 23:06:41 UTC, 40.143798, -43.870123, 10.3, 257, 0, 
351047000, 2020 Aug 28 22:34:33 UTC, 40.15735, -43.748463, 10.8, 258, 0, 
351047000, 2020 Aug 28 20:29:41 UTC, 40.204023, -43.264935, 10.2, 271, 0, 
351047000, 2020 Aug 28 19:04:22 UTC, 40.23939, -42.955713, 10.6, 262, 0, 
351047000, 2020 Aug 28 18:40:23 UTC, 40.25281, -42.864012, 10.9, 260, 0, 
351047000, 2020 Aug 28 16:37:43 UTC, 40.306112, -42.374507, 11.3, 260, 0, 
351047000, 2020 Aug 28 15:06:32 UTC, 40.351145, -42.006758, 11.4, 258, 0, 
351047000, 2020 Aug 28 12:30:33 UTC, 40.423778, -41.375595, 11.3, 259, 0, 
351047000, 2020 Aug 28 11:21:22 UTC, 40.452917, -41.095935, 11.3, 259, 0, 
351047000, 2020 Aug 28 10:43:22 UTC, 40.47043, -40.943063, 11.2, 256, 0, 
351047000, 2020 Aug 28 09:01:23 UTC, 40.520912, -40.531823, 11.2, 258, 0, 
351047000, 2020 Aug 28 08:24:43 UTC, 40.536607, -40.383668, 11.1, 258, 0, 
351047000, 2020 Aug 28 07:13:53 UTC, 40.570083, -40.101343, 11.2, 258, 0, 
351047000, 2020 Aug 28 06:30:53 UTC, 40.590097, -39.927505, 11.3, 262, 0, 
351047000, 2020 Aug 28 04:56:13 UTC, 40.628693, -39.545532, 11.3, 264, 0, 
351047000, 2020 Aug 28 03:02:42 UTC, 40.682335, -39.082643, 11.5, 261, 0, 
351047000, 2020 Aug 28 01:17:02 UTC, 40.734423, -38.650622, 11.4, 263, 0, 
351047000, 2020 Aug 28 00:38:12 UTC, 40.75003, -38.487862, 11.6, 263, 0, 
351047000, 2020 Aug 27 23:31:13 UTC, 40.78193, -38.209367, 11.5, 261, 0, 
351047000, 2020 Aug 27 22:47:51 UTC, 40.804637, -38.02757, 11.6, 262, 0, 
351047000, 2020 Aug 27 21:05:52 UTC, 40.854118, -37.595953, 11.4, 255, 0, 
351047000, 2020 Aug 27 20:26:42 UTC, 40.87549, -37.434318, 11.5, 257, 0, 
351047000, 2020 Aug 27 19:33:52 UTC, 40.899303, -37.21184, 11.7, 260, 0, 
351047000, 2020 Aug 27 18:37:12 UTC, 40.921898, -36.96518, 12.2, 260, 0, 
351047000, 2020 Aug 27 17:53:12 UTC, 40.948277, -36.768635, 12.5, 257, 0, 
351047000, 2020 Aug 27 14:19:52 UTC, 41.055908, -35.77497, 13.1, 264, 0, 
351047000, 2020 Aug 27 13:25:03 UTC, 41.085108, -35.51778, 12.6, 263, 0, 
351047000, 2020 Aug 27 12:17:42 UTC, 41.111352, -35.215487, 12.4, 264, 0, 
351047000, 2020 Aug 27 11:06:52 UTC, 41.15445, -34.903902, 12.2, 260, 0, PRT
351047000, 2020 Aug 27 10:36:03 UTC, 41.17221, -34.768292, 12.1, 260, 0, PRT
351047000, 2020 Aug 27 08:08:02 UTC, 41.248452, -34.085912, 12.7, 261, 0, PRT
